Id de evento;Tipo;Fecha Evento;Fecha Final de Evento;Título evento;Descripcion y Resumen Evento;Categorias;Subcategorias;Doble/Multiple Afectacion;Resolucion 1612;Resolucion 1820;Descripcion de la fuente;Divipola Dpto;Departmento;Divipola Municipio;Municipio;Numero de afectados;Genero;Familia;Ocupacion;Etnia;Grupo poblacional;Edad;Estado;Condicion;Departamento receptor;Municipio receptor;Numero de personas recibidas;Fecha de fuente;Tipo de fuente;Nombre de fuente;Fuente;Fecha de corte
4967;Violencia;2024-07-19T00:00:00;;Policia derriba dron de las disidencias en Policarpa, Nariño.;.Nariño-Policarpa-viernes 19 julio 2024;Uso de artefactos explosivos;Trampas explosivas- TE;No;No;No;En un impactante suceso registrado en video, uniformados de la Policía Nacional lograron derribar un dron perteneciente a las disidencias de las FARC en Policarpa, Nariño. El evento, que se desarrolló en el centro poblado Madrigal a plena luz del día, atrajo la atención de numerosos curiosos, incluyendo menores de edad, mujeres y hombres, que fueron testigos de la escena.;52;Nariño;52540;Policarpa;0;Desconocido;;Desconocida;Sin información-Sin información;Población en general;Desconocido;No aplica;Civil;;;;19/07/2024;Prensa;Tubarco.com;https://tubarco.news/policias-derriban-dron-de-las-disidencias-en-narino-todo-quedo-registrado-en-video/;2025-02-12T09:01:01.5587606Z
4968;Violencia;2024-07-06T00:00:00;;Desplazamiento masivo en la vereda La Cañada, Arenal, Bolívar;.Bolívar-Arenal-sábado 13 julio 2024;Desplazamiento forzado;Desplazamientos masivos;No;Si;No;21 familias (46 personas) habitantes de la vereda La Cañada, del municipio de Arenal, se despalzaron hacia la vereda La Garita, del municipio de Río VIejo, por enfrentamientos entre dos Grupos Armados No Estatales. Aproximadamente 6 familias se enceuntran alojadas en la Iglesia de la vereda y las demás en redes de apoyo.;13;Bolívar;13042;Arenal;7;Femenino;;;-;Población en general;Menor de 18 años;No aplica;;Bolívar;Río Viejo;46;06/07/2024;Entidad Pública;Alcaldía;;2025-02-12T09:01:01.5589539Z
4968;Violencia;2024-07-06T00:00:00;;Desplazamiento masivo en la vereda La Cañada, Arenal, Bolívar;.Bolívar-Arenal-sábado 13 julio 2024;Desplazamiento forzado;Desplazamientos masivos;No;Si;No;21 familias (46 personas) habitantes de la vereda La Cañada, del municipio de Arenal, se despalzaron hacia la vereda La Garita, del municipio de Río VIejo, por enfrentamientos entre dos Grupos Armados No Estatales. Aproximadamente 6 familias se enceuntran alojadas en la Iglesia de la vereda y las demás en redes de apoyo.;13;Bolívar;13042;Arenal;8;Masculino;;;-;Población en general;Menor de 18 años;No aplica;;Bolívar;Río Viejo;46;06/07/2024;Entidad Pública;Alcaldía;;2025-02-12T09:01:01.5591596Z
4968;Violencia;2024-07-06T00:00:00;;Desplazamiento masivo en la vereda La Cañada, Arenal, Bolívar;.Bolívar-Arenal-sábado 13 julio 2024;Desplazamiento forzado;Desplazamientos masivos;No;Si;No;21 familias (46 personas) habitantes de la vereda La Cañada, del municipio de Arenal, se despalzaron hacia la vereda La Garita, del municipio de Río VIejo, por enfrentamientos entre dos Grupos Armados No Estatales. Aproximadamente 6 familias se enceuntran alojadas en la Iglesia de la vereda y las demás en redes de apoyo.;13;Bolívar;13042;Arenal;12;Femenino;;;-;Población en general;Mayor de 18 años;No aplica;;Bolívar;Río Viejo;46;06/07/2024;Entidad Pública;Alcaldía;;2025-02-12T09:01:01.5593599Z
4968;Violencia;2024-07-06T00:00:00;;Desplazamiento masivo en la vereda La Cañada, Arenal, Bolívar;.Bolívar-Arenal-sábado 13 julio 2024;Desplazamiento forzado;Desplazamientos masivos;No;Si;No;21 familias (46 personas) habitantes de la vereda La Cañada, del municipio de Arenal, se despalzaron hacia la vereda La Garita, del municipio de Río VIejo, por enfrentamientos entre dos Grupos Armados No Estatales. Aproximadamente 6 familias se enceuntran alojadas en la Iglesia de la vereda y las demás en redes de apoyo.;13;Bolívar;13042;Arenal;19;Masculino;;;-;Población en general;Mayor de 18 años;No aplica;;Bolívar;Río Viejo;46;06/07/2024;Entidad Pública;Alcaldía;;2025-02-12T09:01:01.5595584Z
4969;Violencia;2024-07-13T00:00:00;;Nuevos enfrentamientos en el corregimiento El Dorado, Montecristo, Bolívar.;.Bolívar-Montecristo-sábado 13 julio 2024;Acciones armadas;Enfrentamiento entre actores no estatales;No;No;No;Nuevos enfrentamientos entre tres Grupos Armados No Estatales se han presentado en el sector de Los Muñecos, corregimiento El Dorado de Montecristo, Bolívar.  Además se han regitrado retenes ilegales que han restringido la movilidad de más de 300 personas en el corregimiento. Se ha visto afectado el accesos a laimentos, a servicios de salud y profesores de por lo menos tres veredas no han podido llegfar a sus institucions educativas para iniciar las clases del segundo semestre.  Hay riesgo alto de confinamiento.;13;Bolívar;13458;Montecristo;0;;;;-;;;No aplica;;;;;13/07/2024;ONG;Sin información;;2025-02-12T09:01:01.5597591Z
4969;Violencia;2024-07-13T00:00:00;;Nuevos enfrentamientos en el corregimiento El Dorado, Montecristo, Bolívar.;.Bolívar-Montecristo-sábado 13 julio 2024;Restricción al acceso humanitario;Restricciones a la movilidad y sobre, u obstrucción de acceso a servicios y asistencia por parte de las poblaciones;No;No;No;Nuevos enfrentamientos entre tres Grupos Armados No Estatales se han presentado en el sector de Los Muñecos, corregimiento El Dorado de Montecristo, Bolívar.  Además se han regitrado retenes ilegales que han restringido la movilidad de más de 300 personas en el corregimiento. Se ha visto afectado el accesos a laimentos, a servicios de salud y profesores de por lo menos tres veredas no han podido llegfar a sus institucions educativas para iniciar las clases del segundo semestre.  Hay riesgo alto de confinamiento.;13;Bolívar;13458;Montecristo;330;;;;-;;;No aplica;;;;;13/07/2024;ONG;Sin información;;2025-02-12T09:01:01.5599511Z
4974;Violencia;2024-07-19T00:00:00;;Se presento el secuestro de comuniero indigena en el municipio de Cumbal, Nariño.;.Nariño-Cumbal-viernes 19 julio 2024;Ataques contra la población civil;Secuestro;No;No;No;"Las autoridades indígenas del pueblo de las Pastos han denunciado el secuestro de Julián Andrés Taquez Tarapues, un comunero indígena del Resguardo Indígena de Panan, en Cumbal. El incidente se registró alrededor de las 9:00 pm del jueves, cuando Taquez fue abordado por desconocidos.

Según información preliminar, Taquez se encontraba en pleno centro del Resguardo Indígena de Panan cuando fue forzado a subir a un automóvil tipo Mazda 3, de color negro y con cuatro puertas. El vehículo no tenía placas, lo que complica su identificación";52;Nariño;52227;Cumbal;1;Masculino;;Sin Información;Indígena-Pasto;Población en general;Mayor de 18 años;Desconocido;Civil;;;;19/07/2024;Prensa;Tubarco.com;https://tubarco.news/secuestraron-a-julian-taquez-comunero-indigena-de-cumbal-lo-obligaron-a-subir-a-un-carro/;2025-02-12T09:01:01.5601407Z
4975;Violencia;2024-07-14T00:00:00;;Noche de tensión en Corinto: con drones, grupo armado hostigó estación de Policía;.Cauca-Corinto-domingo 14 julio 2024;Acciones armadas;Hostigamiento;No;No;No;"Una noche de tensión y zozobra vivieron habitantes de la zona rural de Corinto, Cauca, con un hostigamiento armado a la estación de Policía, por parte de un grupo armado.
Según las autoridades, el hecho, que generó tensión por algunos minutos, no dejó personas lesionadas ni heridas.
En esta ocasión, el hostigamiento se presentó en la noche del domingo 14 de julio, en la vereda Santa Elena baja sector los Mangales, en zona rural del municipio caucano, cuando buena parte del país tenía su atención en la final de la Copa América entre Argentina y Colombia.
En un video publicado en redes sociales por parte de uno de los habitantes de esta zona del norte caucano, revela uno de los momentos de tensión, en los que se pueden escuchar ráfagas de fusil contra los uniformados.";19;Cauca;19212;Corinto;0;;;;-;;;No aplica;;;;;14/07/2024;Prensa;El Tiempo;https://www.eltiempo.com/colombia/otras-ciudades/noche-de-tension-en-corinto-con-drones-grupo-armado-hostigo-estacion-de-policia-3362182;2025-02-12T09:01:01.5603296Z
4976;Violencia;2024-07-15T00:00:00;2024-07-25T00:00:00;Personas resultaron desplazadas en Argelia y Popayán por enfrentamientos en el Cauca;.Cauca,Cauca-Argelia,Popayán-lunes 15 julio 2024;Desplazamiento forzado;Desplazamientos masivos;No;No;No;"Cerca de 1392 personas resultaron desplazadas en el sur del departamento del Cauca tras intensos combates entre la Segunda Marquetalia y la estructura Carlos Patiño del EMC de las Farc.

Los hechos se registraron en  en los corregimientos de La Belleza, El Mango, Sinaí y sus veredas. Además de los desplazados, algunas personas quedaron confinadas.

Entretanto, familias desplazadas de Argelia llegaron a la ciudad de Popayán reclamando atención. ";19;Cauca;19050;Argelia;1392;Desconocido;785;Campesino(a) / Agricultor(a);-;Población en general;Sin información;No aplica;Civil;Cauca, Cauca;Argelia, Popayán;1392, 818;15/07/2024;Radio;La W;https://www.wradio.com.co/2024/07/16/al-menos-150-personas-resultaron-desplazadas-por-combates-entre-subversivos-en-el-sur-del/;2025-02-12T09:01:01.5605292Z
4976;Violencia;2024-07-15T00:00:00;2024-07-25T00:00:00;Personas resultaron desplazadas en Argelia y Popayán por enfrentamientos en el Cauca;.Cauca,Cauca-Argelia,Popayán-lunes 15 julio 2024;Desplazamiento forzado;Desplazamientos masivos;No;No;No;"Cerca de 1392 personas resultaron desplazadas en el sur del departamento del Cauca tras intensos combates entre la Segunda Marquetalia y la estructura Carlos Patiño del EMC de las Farc.

Los hechos se registraron en  en los corregimientos de La Belleza, El Mango, Sinaí y sus veredas. Además de los desplazados, algunas personas quedaron confinadas.

Entretanto, familias desplazadas de Argelia llegaron a la ciudad de Popayán reclamando atención. ";19;Cauca;19001;Popayán;818;Desconocido;378;Campesino(a) / Agricultor(a);-;Población en general;Sin información;No aplica;Civil;Cauca, Cauca;Argelia, Popayán;1392, 818;15/07/2024;Radio;La W;https://www.wradio.com.co/2024/07/16/al-menos-150-personas-resultaron-desplazadas-por-combates-entre-subversivos-en-el-sur-del/;2025-02-12T09:01:01.5607294Z
4976;Violencia;2024-07-15T00:00:00;2024-07-25T00:00:00;Personas resultaron desplazadas en Argelia y Popayán por enfrentamientos en el Cauca;.Cauca,Cauca-Argelia,Popayán-lunes 15 julio 2024;Acciones armadas;Enfrentamiento entre actores no estatales;No;No;No;"Cerca de 1392 personas resultaron desplazadas en el sur del departamento del Cauca tras intensos combates entre la Segunda Marquetalia y la estructura Carlos Patiño del EMC de las Farc.

Los hechos se registraron en  en los corregimientos de La Belleza, El Mango, Sinaí y sus veredas. Además de los desplazados, algunas personas quedaron confinadas.

Entretanto, familias desplazadas de Argelia llegaron a la ciudad de Popayán reclamando atención. ";19;Cauca;19050;Argelia;1;Femenino;;Sin Información;Sin información-Sin información;Población en general;Mayor de 18 años;Herido;Civil;;;;15/07/2024;Radio;La W;https://www.wradio.com.co/2024/07/16/al-menos-150-personas-resultaron-desplazadas-por-combates-entre-subversivos-en-el-sur-del/;2025-02-12T09:01:01.5609303Z
4977;Violencia;2024-07-18T00:00:00;;Un explosivo impactó en un hogar comunitario del ICBF de Argelia, Cauca;.Cauca-Argelia-jueves 18 julio 2024;Uso de artefactos explosivos;Trampas explosivas- TE;No;No;No;"Un hogar comunitario del ICBF resultó afectado por un artefacto explosivo en la zona rural del municipio de Argelia, sur del departamento del Cauca.

La administración municipal afirmó que, afortunadamente, el suceso violento no dejó víctimas, sin embargo, se registraron daños materiales.

Los hechos tuvieron lugar en medio de los enfrentamientos entre grupos armados al margen de la ley.";19;Cauca;19050;Argelia;0;;;;-;;;No aplica;;;;;18/07/2024;Radio;La W;https://www.wradio.com.co/2024/07/18/un-explosivo-impacto-en-un-hogar-comunitario-de-argelia-cauca/;2025-02-12T09:01:01.5611256Z
4978;Violencia;2024-07-19T00:00:00;;Enfrentamientos en Silvia, Cauca;.Cauca-Silvia-viernes 19 julio 2024;Acciones armadas;Enfrentamiento entre actores no estatales;No;No;No;"Hay mucho, pero mucho temor entre las comunidades indígenas del sector de Tumburao, en la zona rural del municipio de Silvia, en el departamento del Cauca, luego de los fuertes combates que se registraron entre disidentes del frente Dagoberto Ramos de las Farc y el Ejército de Liberación Nacional, ELN.

Las confrontaciones armadas duraron mas de dos horas y se presentaron en medio de las viviendas de los comuneros asentados en esta zona ancestral de las poblaciones nasa y misak, denunciaron líderes de la poblacion de Silvia.
Estas confrontaciones sucedieron luego de la llegada de varios comandos de las disidencias de las Farc a la zona, de ahí que durante la semana pintaron varios grafitis sobre las fachadas de las viviendas de la zona rural de este municipio.
""Ahora realizamos un recorrido en el caserío de Loma Larga, escenario de esta situación y encontramos varios artefactos explosivos sin explotar en los caminos, además también comprobamos que varias viviendas terminaron impactadas por disparos de fusil, agregó el poblador de la zona consultado.";19;Cauca;19743;Silvia;0;;;;-;;;No aplica;;;;;19/07/2024;Prensa;periodicovirtual.com;https://periodicovirtual.com/combates-entre-disidentes-de-las-farc-y-el-eln-en-silvia-cauca/;2025-02-12T09:01:01.5613221Z
4979;Violencia;2024-07-21T00:00:00;;Enfrentamientos entre grupos armados al margen de la ley en Corinto, Cauca;.Cauca-Corinto-domingo 21 julio 2024;Acciones armadas;Enfrentamiento entre actores no estatales;No;No;No;"Una Persona fallecida y varios heridos deja enfrentamiento entre integrantes de un grupo armado al margen de la ley contra disidentes  de las FARC, frente Dagoberto Ramos, en zona rural del municipio de Corinto, en el norte del Cauca.

De manera preliminar informan que el día de ayer varios alzados en armas se enfrentaron contra integrantes de este grupo armado, quienes al parecer se dirigían a su campamento después de un ataque en el municipio de Corinto.

Los hechos ocurrieron en la vereda El Jagual, jurisdicción rural de este municipio.

Hasta ahora, se reportan una persona fallecida y varios heridos, quienes fueron trasladados a centros hospitalarios para recibir atención médica.";19;Cauca;19212;Corinto;1;Desconocido;;Sin Información;Sin información-Sin información;Población en general;Desconocido;Muerto;Sin información;;;;21/07/2024;Prensa;periodicovirtual.com;https://periodicovirtual.com/mortal-enfrentamiento-entre-grupos-armados-al-margen-de-la-ley-en-corinto-cauca/;2025-02-12T09:01:01.5614977Z
4980;Violencia;2024-07-21T00:00:00;;Hostigamiento estación de Policia Jambalo, Cauca;.Cauca-Jambaló-domingo 21 julio 2024;Acciones armadas;Hostigamiento;No;No;No;Desde el casco urbano del municipio de Jambaló, denunciaron que varias comunidades indígenas quedaron en medio del ataque a la estación de Policía, situación registrada en las primeras horas de este domingo 21 de julio.;19;Cauca;19364;Jambaló;0;;;;-;;;No aplica;;;;;21/07/2024;Prensa;periodicovirtual.com;https://periodicovirtual.com/caucanistan-al-rojo-vivo-2/;2025-02-12T09:01:01.561696Z
4981;Violencia;2024-07-21T00:00:00;;Varios vehículos fueron pintados en retén ilegal de disidencias Farc al sur del Cauca;.Cauca,Cauca-Argelia,Balboa-domingo 21 julio 2024;Acciones armadas;Bloqueo de vías y/o Retén ilegal;No;No;No;"Los subversivos, portando prendas militares y armas de largo alcance, hicieron presencia por varios minutos en la vía entre Balboa y Argelia.
De nuevo se registró un retén ilegal por parte de las disidencias de las Farc en la vía entre Balboa y Argelia, sur del Cauca. Varios vehículos fueron pintados con grafitis alusivos a la estructura Carlos Patiño del Estado Mayor Central de las Farc.

Los hechos se registraron en el sector conocido como el Cruce de San Alfonso, límites entre las dos localidades.
Los subversivos, portando prendas militares y armas de largo alcance, realizaron actos proselitistas y pintaron varios vehículos particulares y de servicio público, generando temor y zozobra en los presentes.

Estos hechos han incrementado el temor de los usuarios que a diario tienen que hacer uso de la vía debido a la inseguridad que genera la presencia de actores armados.";19;Cauca;19050;Argelia;0;;;;-;;;No aplica;;;;;21/07/2024;Radio;La W;https://www.wradio.com.co/2024/07/22/en-un-reten-ilegal-de-las-disidencias-en-el-sur-del-cauca-varios-vehiculos-fueron-pintados/;2025-02-12T09:01:01.5618853Z
4981;Violencia;2024-07-21T00:00:00;;Varios vehículos fueron pintados en retén ilegal de disidencias Farc al sur del Cauca;.Cauca,Cauca-Argelia,Balboa-domingo 21 julio 2024;Acciones armadas;Bloqueo de vías y/o Retén ilegal;No;No;No;"Los subversivos, portando prendas militares y armas de largo alcance, hicieron presencia por varios minutos en la vía entre Balboa y Argelia.
De nuevo se registró un retén ilegal por parte de las disidencias de las Farc en la vía entre Balboa y Argelia, sur del Cauca. Varios vehículos fueron pintados con grafitis alusivos a la estructura Carlos Patiño del Estado Mayor Central de las Farc.

Los hechos se registraron en el sector conocido como el Cruce de San Alfonso, límites entre las dos localidades.
Los subversivos, portando prendas militares y armas de largo alcance, realizaron actos proselitistas y pintaron varios vehículos particulares y de servicio público, generando temor y zozobra en los presentes.

Estos hechos han incrementado el temor de los usuarios que a diario tienen que hacer uso de la vía debido a la inseguridad que genera la presencia de actores armados.";19;Cauca;19075;Balboa;0;;;;-;;;No aplica;;;;;21/07/2024;Radio;La W;https://www.wradio.com.co/2024/07/22/en-un-reten-ilegal-de-las-disidencias-en-el-sur-del-cauca-varios-vehiculos-fueron-pintados/;2025-02-12T09:01:01.5620802Z
4982;Violencia;2024-07-22T00:00:00;;Cinco soldados resultaron heridos en combates en el sur del Cauca;.Cauca-Argelia-lunes 22 julio 2024;Acciones armadas;Combates;No;No;No;"Cinco soldados resultaron heridos en medio de una ofensiva militar lanzada por el Ejército Nacional para recuperar el orden público en el municipio de Argelia, tras los intensos combates entre estructuras ilegales en los corregimientos de El Mango y Sinaí, que dejaron a cientos de desplazados.
El comandante del Comando Específico del Cauca, brigadier general Federico Mejía, informó que en las últimas 24 horas las tropas han sostenido combates con la Segunda Marquetalia y el frente Carlos Patiño.

“Las confrontaciones con estas estructuras nos han dejado hasta el momento cinco soldados heridos. Ya fueron evacuados a diferentes hospitales de la ciudad de Cali”, dijo.

Asimismo, resaltó el oficial que las ofensivas han dejado un número indeterminado de muertos y heridos, integrantes de estas estructuras que se disputan el control de esta zona del Cañón del Micay.";19;Cauca;19050;Argelia;5;Masculino;;Funcionario (a) Público(a);Sin información-Sin información;Población en general;Mayor de 18 años;Herido;Militar;;;;21/07/2024;Radio;La W;https://www.wradio.com.co/2024/07/22/cinco-soldados-resultaron-heridos-en-combates-en-el-sur-del-cauca/;2025-02-12T09:01:01.5622839Z
4990;Violencia;2024-07-09T00:00:00;;Homicidio en el barrio El Reposo de Quibdó, Chocó;.Chocó-Quibdó-domingo 14 julio 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;No;No;El 9 de julio se registró el homicidio de un hombre en el barrio El Reposo sector de Cucho Arrecho.;27;Chocó;27001;Quibdó;1;Masculino;;;-;;;Muerto;Sin información;;;;09/07/2024;Equipos Locales de Coordinación - ELC;ELC Chocó;https://www.facebook.com/story.php?story_fbid=883512050462279&id=100064104754264&mibextid=oFDknk&rdid=tVC8q85FUUk7Vl9S&_rdc=1&_rdr;2025-02-12T09:01:01.5624761Z
4991;Violencia;2024-07-18T00:00:00;;AEI en zona rural de Cúcuta;.Norte De Santander-Cúcuta-jueves 18 julio 2024;Uso de artefactos explosivos;Munición sin explotar - MSE;No;No;No;En la vereda Puerto León, corregimiento de Banco de Arena, municipio de Cúcuta en Norte de Santander, la Fuerza Pública desactivó una carga explosiva instalada por un GANE. La comunidad alertó a las autoridades sobre la presencia de artefactos en una vía de acceso a una institución educativa. La Fuerza Pública neutralizó la amenaza, encontrando elementos alusivos a un GANE y mensajes sobre un posible campo minado. ;54;Norte De Santander;54001;Cúcuta;0;Desconocido;;Sin Información;Sin información-Sin información;Población en general;Sin información;Desconocido;Sin información;;;;23/07/2024;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;;2025-02-12T09:01:01.5626785Z
4992;Violencia;2024-07-17T00:00:00;;Atentando hacia comerciante en El Zulia;.Norte De Santander-Tibú-miércoles 17 julio 2024;Ataques contra la población civil;Atentado;No;No;No;"Empresario fue víctima de atentado en el sector ""El Tablazo"" de El Zulia 
Un reconocido empresario fue víctima de un atentado cuando se desplazaba en su camioneta, en compañía de sus dos escoltas, por la vía Cúcuta -Tibú, en el sector 'El Tablazo'.
En el hecho, uno de los hombres de protección,  recibió un impacto, pero afortunadamente tenía el chaleco antibalas, al parecer, el empresario al notar la acción, decidió lanzarse del vehículo en compañía de su otro escolta e internarse en la selva.
Por varias horas, el Ejército hizo en recorrido en la zona y pudo dar con el paradero de estas personas, que salieron ilesas de la acción.
Las autoridades investigan este hecho.";54;Norte De Santander;54261;El Zulia;2;Femenino;;Comerciante;Sin información-Sin información;Población en general;Mayor de 18 años;Herido;Sin información;;;;23/07/2024;Facebook;Región al Día;https://www.facebook.com/story.php?story_fbid=1081498083978351&id=100063545081835&mibextid=xfxF2i&rdid=x4lup5cZQEyjJrJ1;2025-02-12T09:01:01.5628811Z
4993;Violencia;2024-07-17T00:00:00;;Riesgos de protección en niños del municipio de Tibú;.Norte De Santander-Tibú-miércoles 17 julio 2024;Ataques contra la población civil;Reclutamiento, vinculación y utilización de menores;No;Si;No;Fuentes de la institucionalidad reportan el riesgo de protección que tienen dos menores de edad del municipio de Tibú, ya que un GANE tiene retenido a los dos niños. Se ha conocdo por fuentes extrafoiciales, que uno de los menores ya se encuentra con su familia. Se espera que en los próximos días el otro menor de edad también pueda retornar con su familia. ;54;Norte De Santander;54810;Tibú;2;Masculino;;Estudiante;Sin información-Sin información;Población en general;Menor de 18 años;No aplica;Sin información;;;;19/07/2024;Equipos Locales de Coordinación - ELC;ELC Norte de Santander;;2025-02-12T09:01:01.563081Z
4994;Violencia;2024-07-19T00:00:00;;Restricción de acceso a la movilidad en el municipio de Tibú;.Norte De Santander-Tibú-viernes 19 julio 2024;Restricción al acceso humanitario;Restricciones a la movilidad y sobre, u obstrucción de acceso a servicios y asistencia por parte de las poblaciones;No;No;No;El Departamento de Seguridad de Naciones Unidas obtuvo información acerca de la restricción de la movilidad en las últimas horas de una misión del UNSMS sobre la vía que conduce de Tibú hacia El Tarra – Norte de Santander, en un sector entre Filogringo y Versalles, por un grupo armado no estatal. Luego de una revisión del vehículo oficial y consultar sobre las actividades que realizarían en esa zona, les fue permitido continuar el desplazamiento;54;Norte De Santander;54810;Tibú;1;Femenino;;Trabajador humanitario;Sin información-Sin información;Población en general;Mayor de 18 años;No aplica;Sin información;;;;19/07/2024;Agencia UN;UNDSS;;2025-02-12T09:01:01.5632897Z
4994;Violencia;2024-07-19T00:00:00;;Restricción de acceso a la movilidad en el municipio de Tibú;.Norte De Santander-Tibú-viernes 19 julio 2024;Restricción al acceso humanitario;Restricciones a la movilidad y sobre, u obstrucción de acceso a servicios y asistencia por parte de las poblaciones;No;No;No;El Departamento de Seguridad de Naciones Unidas obtuvo información acerca de la restricción de la movilidad en las últimas horas de una misión del UNSMS sobre la vía que conduce de Tibú hacia El Tarra – Norte de Santander, en un sector entre Filogringo y Versalles, por un grupo armado no estatal. Luego de una revisión del vehículo oficial y consultar sobre las actividades que realizarían en esa zona, les fue permitido continuar el desplazamiento;54;Norte De Santander;54810;Tibú;2;Masculino;;Trabajador humanitario;Sin información-Sin información;Población en general;Mayor de 18 años;No aplica;Sin información;;;;19/07/2024;Agencia UN;UNDSS;;2025-02-12T09:01:01.5634952Z
4995;Violencia;2024-07-10T00:00:00;;Doble homicidio en la comunidad de Sabaletera del Alto Tamaná, Nóvita;.Chocó-Novita-miércoles 10 julio 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;No;No;El 10 de julio se reporta el homicidio de dos niños indígenas que presuntamente fueron degollados en la población de Sabalatera en el Alto Tamaná del municipio de Nóvita.;27;Chocó;27491;Novita;2;Desconocido;;;Sin información-Sin información;;;Muerto;;;;;10/07/2024;Facebook;Contraste;https://www.facebook.com/100057520776061/posts/945411480719536/?mibextid=xfxF2i&rdid=rqaCIOAlg6VX3fkz;2025-02-12T09:01:01.5637002Z
4996;Violencia;2024-07-11T00:00:00;;Homicidio de una mujer por Trampa Explosiva (TE) en Quibdó, Chocó;.Chocó-Quibdó-jueves 11 julio 2024;Uso de artefactos explosivos;Trampas explosivas- TE;No;No;No;El 11 de julio se reportó la muerte de una mujer adulta producto de la explosión de un artefacto explosivo en el barrio Alameda Reyes que habría sido detonado contra un establecimiento comercial en donde se presume que el ataque se habría generado a partir de la negación en el pago de extosiones.;27;Chocó;27001;Quibdó;1;Femenino;;;-;;;Muerto;Civil;;;;11/07/2024;Equipos Locales de Coordinación - ELC;ELC Chocó;https://www.facebook.com/100029087185361/posts/1233303660982528/?mibextid=xfxF2i&rdid=DxMgBl2ZQSbdax0x;2025-02-12T09:01:01.5639066Z
4997;Violencia;2024-07-05T00:00:00;;Pendones de un GANE fueron hallados en el municipio de Tadó;.Chocó-Tadó-viernes 5 julio 2024;Ataques contra la población civil;Control social (toques de queda, códigos de conducta, manuales de convivencia, carnetizando);No;No;No;El 05 de julio se reportó en el municipio de Tadó letreros alusivos a la conmemoración del aniversario de un Grupo Armado No Estatal que tiene presencia en el departamento del Chocó.;27;Chocó;27787;Tadó;0;;;;-;;;No aplica;;;;;05/07/2024;Equipos Locales de Coordinación - ELC;ELC Chocó;;2025-02-12T09:01:01.5640992Z
4998;Violencia;2024-07-05T00:00:00;;Pendones de un GANE fueron hallados en el municipio de Lloró;.Chocó-Lloro-viernes 5 julio 2024;Ataques contra la población civil;Control social (toques de queda, códigos de conducta, manuales de convivencia, carnetizando);No;No;No;;27;Chocó;27413;Lloro;0;;;;-;;;No aplica;;;;;05/07/2024;Equipos Locales de Coordinación - ELC;ELC Chocó;;2025-02-12T09:01:01.5642911Z
4999;Violencia;2024-07-05T00:00:00;;Pendones de un GANE fueron hallados en el municipio de Medio Baudó;.Chocó-Medio Baudó-viernes 5 julio 2024;Ataques contra la población civil;Control social (toques de queda, códigos de conducta, manuales de convivencia, carnetizando);No;No;No;Pendones de un GANE fueron hallados en el municipio de Medio Baudó;27;Chocó;27430;Medio Baudó;0;;;;-;;;No aplica;;;;;05/07/2024;Equipos Locales de Coordinación - ELC;ELC Chocó;;2025-02-12T09:01:01.5644798Z
5000;Violencia;2024-07-10T00:00:00;;Atentado contra funcionario de Medio Baudó en Atrato, Chocó;.Chocó-Atrato (Yuto)-miércoles 10 julio 2024;Ataques contra la población civil;Atentado;No;No;No;El 10 de julio se reporta el atentado contra un funcionario del Medio Baudó en el municipio de Atrato que fue atacado mientras viajaba por la vía, cuando hombres desconocidos le dispararon contra su vehículo ;27;Chocó;27050;Atrato (Yuto);1;Masculino;;;-;;;Desconocido;Civil;;;;10/07/2024;Equipos Locales de Coordinación - ELC;ELC Chocó;https://www.facebook.com/story.php?story_fbid=398630246529103&id=100091463916485&mibextid=oFDknk&rdid=tZVx7pfK7UAolIYZ;2025-02-12T09:01:01.5646666Z
5001;Violencia;2024-07-15T00:00:00;;Atentado contra establecimiento comercial en Quibdó con Trampas Explosivas;.Chocó-Quibdó-lunes 15 julio 2024;Ataques contra la población civil;Atentado;No;No;No;El 15 de julio se reportó el atentado con artefacto explosivo contra un establecimiento comercial, en el evento no se reportan personas muertas o heridas, siendo este el tercer evento reportado en los últimos dos meses del año.;27;Chocó;27001;Quibdó;0;;;;-;;;Desconocido;;;;;15/07/2024;Equipos Locales de Coordinación - ELC;ELC Chocó;https://www.facebook.com/share/U4UKmZawV45coqA6/?mibextid=xfxF2i;2025-02-12T09:01:01.5648528Z
5002;Violencia;2024-07-06T00:00:00;;Homicidio de un hombre en San Martín, Quibdó.;.Chocó-Quibdó-sábado 6 julio 2024;Ataques contra la población civil;Homicidio intencional en persona protegida;No;No;No;El día 06 de Julio, se presentó el homicidio de una persona de sexo masculino en  San Martin sector el la floresta, en la ciudad de Quibdó. ;27;Chocó;27001;Quibdó;1;;;;-;;;Muerto;;;;;06/07/2024;Equipos Locales de Coordinación - ELC;ELC Chocó;https://www.facebook.com/Taxinoticiasquibdo/posts/pfbid02r2Etji3i8bfcPJxocU2Nr4KUcyZWx6t9tP8LnwQPPeyY9JYWiGsughNndUExyNoCl;2025-02-12T09:01:01.5650367Z
